Date,Price_Gazprom,Price_Sberbank,Price_Aeroflot,Price_Lukoil,Price_Rosneft
2011-06-07,204.67,96.25,71.29,1795.8,243.21
2011-06-08,207.11,95.9,71.55,1788,247.08
2011-06-09,211.92,99.22,71.88,1800,251
2011-06-10,209.21,97.55,71.52,1785.1,248.39
2011-06-11,209.21,97.55,71.52,1785.1,248.39
2011-06-12,209.21,97.55,71.52,1785.1,248.39
2011-06-13,209.21,97.55,71.52,1785.1,248.39
2011-06-14,208.24,97.7,71.3,1771.9,248.3
2011-06-15,206,97.7,70.6,1774,246.07
2011-06-16,204.6,96.97,70.4,1773,248
2011-06-17,200.8,95.33,69.67,1740,240.93
2011-06-18,200.8,95.33,69.67,1740,240.93
2011-06-19,200.8,95.33,69.67,1740,240.93
2011-06-20,199,94.76,69.49,1737.9,237.1
2011-06-21,200.95,96.05,69.85,1738,235.01
2011-06-22,202.54,95.74,69.6,1754,233.9
2011-06-23,195.95,94.19,68.01,1720,229.42
2011-06-24,199.22,97.15,68.88,1745.9,231.81
2011-06-25,199.22,97.15,68.88,1745.9,231.81
2011-06-26,199.22,97.15,68.88,1745.9,231.81
2011-06-27,196.29,96.54,68,1746.5,228.96
2011-06-28,199.05,99.15,68,1762,234.3
2011-06-29,201.51,99.47,69,1757,236.45
2011-06-30,203.87,100,69.25,1777.3,236.1
2011-07-01,205,104.5,69.25,1793,235.29
2011-07-02,205,104.5,69.25,1793,235.29
2011-07-03,205,104.5,69.25,1793,235.29
2011-07-04,205.24,104.72,71.91,1803.9,237.6
2011-07-05,203.6,104.3,70.89,1804.7,238.06
2011-07-06,201.56,104.36,70.96,1789.8,235.6
2011-07-07,207.7,107.62,71.46,1837.5,241.63
2011-07-08,205.44,105.27,71.75,1827.1,239.14
2011-07-09,205.44,105.27,71.75,1827.1,239.14
2011-07-10,205.44,105.27,71.75,1827.1,239.14
2011-07-11,201.94,102.46,70.91,1803.9,235.73
2011-07-12,201.59,102.55,70.42,1808.4,235.93
2011-07-13,202.95,103.89,70.29,1822,235.92
2011-07-14,201,104.31,70.08,1837,235.32
2011-07-15,201.6,105.46,69.49,1838.1,234
2011-07-16,201.6,105.46,69.49,1838.1,234
2011-07-17,201.6,105.46,69.49,1838.1,234
2011-07-18,197.95,101.3,68.74,1810,229.25
2011-07-19,199.9,102.34,69.17,1826.1,232
2011-07-20,200.3,101.9,69.3,1823,234.7
2011-07-21,203.7,103.03,69.65,1872,237.25
2011-07-22,202.7,101.8,70.02,1875,241.69
2011-07-23,202.7,101.8,70.02,1875,241.69
2011-07-24,202.7,101.8,70.02,1875,241.69
2011-07-25,201.21,102.62,69.92,1878,242.4
2011-07-26,201.4,102.21,71.03,1871.4,241.18
2011-07-27,199.88,101.62,70.5,1846.4,237.55
2011-07-28,202.1,102.64,70.05,1858.7,239.58
2011-07-29,199.44,101.75,70.08,1848,235.8
2011-07-30,199.44,101.75,70.08,1848,235.8
2011-07-31,199.44,101.75,70.08,1848,235.8
2011-08-01,202.09,102.75,70.73,1860,239.5
2011-08-02,200.51,102.47,70.7,1835,236.4
2011-08-03,193,99.47,68.48,1785,230.48
2011-08-04,187,98.6,66.21,1740,224.89
2011-08-05,181.8,95.85,64.5,1710.1,219.37
2011-08-06,181.8,95.85,64.5,1710.1,219.37
2011-08-07,181.8,95.85,64.5,1710.1,219.37
2011-08-08,169.9,89.76,59.9,1669,207.5
2011-08-09,166.7,91.56,58.6,1674.9,206
2011-08-10,157.7,85.16,56.11,1590,195.93
2011-08-11,164.99,83.72,56.9,1615,194
2011-08-12,169.5,85.5,57.99,1619.7,202.5
2011-08-13,169.5,85.5,57.99,1619.7,202.5
2011-08-14,169.5,85.5,57.99,1619.7,202.5
2011-08-15,174.41,88.06,58.8,1667,208.82
2011-08-16,171.1,86.45,56.89,1628,206.9
2011-08-17,175.5,87.05,57.77,1652.9,211.36
2011-08-18,169.65,81.59,55.55,1632,202.9
2011-08-19,169.56,78.78,53.29,1630,200
2011-08-20,169.56,78.78,53.29,1630,200
2011-08-21,169.56,78.78,53.29,1630,200
2011-08-22,168.95,78.73,51.88,1626.2,200.28
2011-08-23,169.12,77.44,51,1672,198
2011-08-24,173.5,78,50.8,1686,202.5
2011-08-25,170.78,78.9,50.21,1652.8,199.45
2011-08-26,172.8,77.79,49.57,1680,206.1
2011-08-27,172.8,77.79,49.57,1680,206.1
2011-08-28,172.8,77.79,49.57,1680,206.1
2011-08-29,177.73,81.7,53.8,1738.9,221
2011-08-30,177.18,82.15,54.3,1728.7,224.1
2011-08-31,178.08,84.93,56.87,1739.2,228
2011-09-01,177.35,85.09,58.01,1738,232
2011-09-02,171,82.4,57.17,1706.5,227.05
2011-09-03,171,82.4,57.17,1706.5,227.05
2011-09-04,171,82.4,57.17,1706.5,227.05
2011-09-05,169.61,80.2,55.1,1697.8,221.29
2011-09-06,167.94,80.45,56.33,1722.1,222.2
2011-09-07,174.01,83.67,58.4,1770.3,229.05
2011-09-08,175,85.57,59.12,1760,228.06
2011-09-09,168.79,83.2,59,1727,221.63
2011-09-10,168.79,83.2,59,1727,221.63
2011-09-11,168.79,83.2,59,1727,221.63
2011-09-12,165.5,79.63,55.99,1723.8,217.99
2011-09-13,164.11,80.41,56.43,1708.4,217.55
2011-09-14,165.88,80.04,56.11,1727,215.8
2011-09-15,166,80.9,57.19,1733,217.28
2011-09-16,164.5,81.49,57.5,1725.3,212.8
2011-09-17,164.5,81.49,57.5,1725.3,212.8
2011-09-18,164.5,81.49,57.5,1725.3,212.8
2011-09-19,163.4,80.07,57.16,1741.7,209.21
2011-09-20,166.23,81.8,57.52,1770.2,213.53
2011-09-21,164.45,81.72,56.88,1767.8,209.4
2011-09-22,152.66,73.8,52.46,1595.1,193.45
2011-09-23,151.25,69.99,48.92,1537.1,184
2011-09-24,151.25,69.99,48.92,1537.1,184
2011-09-25,151.25,69.99,48.92,1537.1,184
2011-09-26,154.5,69.4,49.5,1575.6,187.8
2011-09-27,157,72.72,50.98,1606.3,193.8
2011-09-28,155.02,71,49.73,1617.3,190.89
2011-09-29,158.81,74.7,51.85,1653.8,196.4
2011-09-30,155.9,70.44,52.25,1637.6,190.28
2011-10-01,155.9,70.44,52.25,1637.6,190.28
2011-10-02,155.9,70.44,52.25,1637.6,190.28
2011-10-03,153.52,68.2,50.77,1605,186.99
2011-10-04,144.59,62.65,48.31,1550,175.07
2011-10-05,142.71,62.79,48.79,1547.1,175.95
2011-10-06,150.23,65.8,49.89,1591.4,186
2011-10-07,151,68.22,50.77,1618.7,192.5
2011-10-08,151,68.22,50.77,1618.7,192.5
2011-10-09,151,68.22,50.77,1618.7,192.5
2011-10-10,154.2,70.6,51.99,1670,198.72
2011-10-11,153,70.1,51.5,1664,191.98
2011-10-12,161.25,74.11,52.46,1686.5,198.3
2011-10-13,158.07,75,51.77,1666.8,194.92
2011-10-14,162.86,80.72,52.73,1712,199.84
2011-10-15,162.86,80.72,52.73,1712,199.84
2011-10-16,162.86,80.72,52.73,1712,199.84
2011-10-17,160.37,79.1,52.02,1675,195.56
2011-10-18,161.9,78.19,51.98,1725.7,197.22
2011-10-19,163.18,80.74,52,1707.4,195.43
2011-10-20,162.6,80.84,50.95,1701.3,195.52
2011-10-21,166.01,81.9,51.12,1746,200.48
2011-10-22,166.01,81.9,51.12,1746,200.48
2011-10-23,166.01,81.9,51.12,1746,200.48
2011-10-24,170,84.29,52.28,1777.9,208.52
2011-10-25,168.38,82.09,50.7,1756.7,207.19
2011-10-26,177.1,83.55,51,1770,214.53
2011-10-27,185.8,85.46,53.84,1759,221.7
2011-10-28,185,85.4,57.19,1761,225
2011-10-29,185,85.4,57.19,1761,225
2011-10-30,185,85.4,57.19,1761,225
2011-10-31,179.2,81.88,56.55,1758.1,217.82
2011-11-01,174.8,77.2,54.48,1740,210.98
2011-11-02,182.59,78.92,53.2,1760,218.52
2011-11-03,183.23,80.9,52.27,1766,218.87
2011-11-04,183.23,80.9,52.27,1766,218.87
2011-11-05,183.23,80.9,52.27,1766,218.87
2011-11-06,183.23,80.9,52.27,1766,218.87
2011-11-07,183.47,82.53,52.5,1805,227.11
2011-11-08,183.25,84.22,52.9,1800,226.31
2011-11-09,180.96,78.7,51,1764.7,221.02
2011-11-10,183.11,80.4,52.05,1785.7,221.97
2011-11-11,183.5,80.8,51.62,1735.3,218.51
2011-11-12,183.5,80.8,51.62,1735.3,218.51
2011-11-13,183.5,80.8,51.62,1735.3,218.51
2011-11-14,182.7,80.12,52.8,1720.3,219.9
2011-11-15,185.99,80.6,51.2,1742.1,220.55
2011-11-16,187.7,79.75,51.88,1741.1,224.2
2011-11-17,184,80.45,51,1742.6,220.3
2011-11-18,180.01,80.03,50.74,1713.9,215.48
2011-11-19,180.01,80.03,50.74,1713.9,215.48
2011-11-20,180.01,80.03,50.74,1713.9,215.48
2011-11-21,169.74,75.99,50,1647.5,203.4
2011-11-22,169.2,76.4,49.9,1653.6,207.81
2011-11-23,167.9,76.8,50,1661.5,206.05
2011-11-24,161.83,73.82,50,1565.8,198.64
2011-11-25,165.55,78.27,49.74,1639.5,205.94
2011-11-26,165.55,78.27,49.74,1639.5,205.94
2011-11-27,165.55,78.27,49.74,1639.5,205.94
2011-11-28,172.13,83,50.78,1714,217.28
2011-11-29,170.05,82.58,50,1704.5,216.69
2011-11-30,175.4,87.55,50.33,1725,223.6
2011-12-01,181.4,87.7,50.95,1705,221.58
2011-12-02,183.39,89.5,50.55,1704,223.2
2011-12-03,183.39,89.5,50.55,1704,223.2
2011-12-04,183.39,89.5,50.55,1704,223.2
2011-12-05,184.5,89.93,50.55,1727,224.45
2011-12-06,175.28,85.9,49,1666,215.05
2011-12-07,174.63,85.25,48.9,1659.5,218.3
2011-12-08,176.96,85.99,48.9,1687.7,218.52
2011-12-09,169.93,82.4,47.12,1613.4,208.68
2011-12-10,169.93,82.4,47.12,1613.4,208.68
2011-12-11,169.93,82.4,47.12,1613.4,208.68
2011-12-12,164.42,79.9,45.9,1595.7,200.98
2011-12-13,166.66,82.72,46.25,1628.5,207.71
2011-12-14,165,80.8,45.41,1610.8,205.99
2011-12-15,170.9,82.27,45.06,1624.9,208
2011-12-16,169.4,80.63,44.95,1610,205
2011-12-17,169.4,80.63,44.95,1610,205
2011-12-18,169.4,80.63,44.95,1610,205
2011-12-19,166.3,81.8,44.82,1633,208.85
2011-12-20,172.55,82.71,45.11,1654,214.5
2011-12-21,169.78,80.22,44.9,1634.9,212
2011-12-22,170.82,79.99,44.49,1635,212.65
2011-12-23,169.71,80,44,1641.1,210.2
2011-12-24,169.71,80,44,1641.1,210.2
2011-12-25,169.71,80,44,1641.1,210.2
2011-12-26,171.53,81.42,45.2,1650,211.23
2011-12-27,170.75,80,45.45,1655.1,212.33
2011-12-28,169.47,79.28,46.52,1673.1,210.26
2011-12-29,170.6,78.8,47.88,1685.1,210.54
2011-12-30,171.36,79.4,50.22,1701,213.8
2011-12-31,171.36,79.4,50.22,1701,213.8
2012-01-01,171.36,79.4,50.22,1701,213.8
2012-01-02,171.36,79.4,50.22,1701,213.8
2012-01-03,177.5,82.41,50.99,1731,218
2012-01-04,176.91,83.52,52.27,1722.1,222.4
2012-01-05,177.2,82.55,50.88,1723.2,218.82
2012-01-06,176.2,83.2,50.51,1738.4,221.19
2012-01-07,176.2,83.2,50.51,1738.4,221.19
2012-01-08,176.2,83.2,50.51,1738.4,221.19
2012-01-09,177.27,83.88,50.58,1754.3,222.22
2012-01-10,179.61,86.81,50.62,1783.7,227.11
2012-01-11,178.1,84.85,50.65,1782,227.5
2012-01-12,177.74,84.3,50.38,1761.1,226
2012-01-13,178.84,83.6,50.19,1751.2,226
2012-01-14,178.84,83.6,50.19,1751.2,226
2012-01-15,178.84,83.6,50.19,1751.2,226
2012-01-16,178.5,83.95,49.74,1768.2,227.52
2012-01-17,181.8,84.66,50.15,1795,230.05
2012-01-18,182.9,84.7,50.16,1808,230.94
2012-01-19,185.5,85.7,50.43,1820,232
2012-01-20,183.48,85.13,50.15,1806,230.31
2012-01-21,183.48,85.13,50.15,1806,230.31
2012-01-22,183.48,85.13,50.15,1806,230.31
2012-01-23,184.34,85.02,50.5,1815.4,233.9
2012-01-24,183.28,85.04,49.91,1783,228.31
2012-01-25,185.7,87.05,50.05,1780,227.45
2012-01-26,185.25,90.4,50.45,1768,228.9
2012-01-27,182.5,90.8,50.1,1765,227.19
2012-01-28,182.5,90.8,50.1,1765,227.19
2012-01-29,182.5,90.8,50.1,1765,227.19
2012-01-30,181.75,88.92,50.05,1769.1,224
2012-01-31,183.8,90.17,50.01,1766.3,224.83
2012-02-01,185.54,92.75,50.47,1784,227.39
2012-02-02,187.35,92.62,50.73,1797.5,230.25
2012-02-03,189.7,94.52,51.15,1814.9,233.91
2012-02-04,189.7,94.52,51.15,1814.9,233.91
2012-02-05,189.7,94.52,51.15,1814.9,233.91
2012-02-06,189.8,93.8,51.12,1812,229.89
2012-02-07,188.2,93.46,50.5,1793.5,223.94
2012-02-08,188.77,95.17,50.5,1817.1,216.7
2012-02-09,188.79,95.28,50.65,1806,212.1
2012-02-10,188.16,93.94,50.45,1810.6,211.61
2012-02-11,188.16,93.94,50.45,1810.6,211.61
2012-02-12,188.16,93.94,50.45,1810.6,211.61
2012-02-13,192,96.19,51.07,1842.7,216.17
2012-02-14,191.51,96.36,53.31,1865,215.02
2012-02-15,191.7,97.2,53.76,1880,218.85
2012-02-16,190,96.24,54.17,1879.9,219.47
2012-02-17,189.7,96.76,55.45,1875.1,218.39
2012-02-18,189.7,96.76,55.45,1875.1,218.39
2012-02-19,189.7,96.76,55.45,1875.1,218.39
2012-02-20,191,97.5,54.78,1879,219.36
2012-02-21,188.8,96.68,52.6,1838,219.75
2012-02-22,187,96.09,50.99,1777.2,217.14
2012-02-23,187,96.09,50.99,1777.2,217.14
2012-02-24,193.85,99.02,52.68,1872.1,225.69
2012-02-25,193.85,99.02,52.68,1872.1,225.69
2012-02-26,193.85,99.02,52.68,1872.1,225.69
2012-02-27,193.1,99.72,51.09,1865.9,226.39
2012-02-28,191.37,98.64,50.75,1831,224.6
2012-02-29,194.09,100.19,50.6,1875.1,225.99
2012-03-01,194.01,100.25,50.29,1870.5,222.3
2012-03-02,195.85,101.6,50.3,1892,224.98
2012-03-03,195.85,101.6,50.3,1892,224.98
2012-03-04,195.85,101.6,50.3,1892,224.98
2012-03-05,199.82,102.3,50.68,1909,227.7
2012-03-06,193,97.37,49.01,1843.9,219.76
2012-03-07,194,97.68,49.24,1850,222
2012-03-08,194,97.68,49.24,1850,222
2012-03-09,194,97.68,49.24,1850,222
2012-03-10,194,97.68,49.24,1850,222
2012-03-11,197.53,99.57,50.23,1883.1,224.3
2012-03-12,197.39,99.09,49.41,1895.9,221.8
2012-03-13,197.25,100.53,49.97,1915.4,222.14
2012-03-14,198.53,103.32,49.68,1921.8,223.08
2012-03-15,199.2,100.65,49.47,1924.9,223.85
2012-03-16,197.01,100.18,49.5,1898.2,219.31
2012-03-17,197.01,100.18,49.5,1898.2,219.31
2012-03-18,197.01,100.18,49.5,1898.2,219.31
2012-03-19,190.77,99.67,48.35,1862.1,213.7
2012-03-20,186,98.49,47.4,1848.9,210.8
2012-03-21,185.26,98.2,46.9,1842.2,209.5
2012-03-22,181.46,96,46.89,1820.1,209.25
2012-03-23,182.28,97.6,47.96,1834.7,210.55
2012-03-24,182.28,97.6,47.96,1834.7,210.55
2012-03-25,182.28,97.6,47.96,1834.7,210.55
2012-03-26,184.76,99.98,48.19,1850,212.5
2012-03-27,182.75,97.79,48.25,1846.5,210.85
2012-03-28,180,95.91,47.32,1803,206.53
2012-03-29,177.05,93.55,46.42,1778.6,204.4
2012-03-30,181.3,94.86,47.58,1781.4,210.19
2012-03-31,181.3,94.86,47.58,1781.4,210.19
2012-04-01,181.3,94.86,47.58,1781.4,210.19
2012-04-02,181.89,95.13,47.74,1775,210.65
2012-04-03,185.2,98,48,1820.4,211.89
2012-04-04,181.23,96.17,46.89,1783.2,209.35
2012-04-05,182.18,97.42,47.2,1801.4,211.4
2012-04-06,178.07,95.64,46.52,1771,207.8
2012-04-07,178.07,95.64,46.52,1771,207.8
2012-04-08,178.07,95.64,46.52,1771,207.8
2012-04-09,179.87,95.92,46.7,1790,209.52
2012-04-10,176.42,95.55,46.3,1785,207.92
2012-04-11,176.01,96,47.5,1814.1,208.65
2012-04-12,175.74,95.41,47.95,1812,208.7
2012-04-13,177.97,94.18,49.5,1811,210.6
2012-04-14,177.97,94.18,49.5,1811,210.6
2012-04-15,177.97,94.18,49.5,1811,210.6
2012-04-16,174.31,92.31,48.79,1785.1,210.72
2012-04-17,170.9,93.23,48.72,1777.7,211.44
2012-04-18,169.39,92.9,47.69,1775.8,211.1
2012-04-19,171.15,94.35,48.44,1799,215
2012-04-20,170.93,95,48.6,1812.7,216.51
2012-04-21,170.93,95,48.6,1812.7,216.51
2012-04-22,170.93,95,48.6,1812.7,216.51
2012-04-23,166.48,92.54,47.36,1775,209.78
2012-04-24,163.89,92.65,46.5,1768.5,208.39
2012-04-25,165.08,93.75,47.43,1766,207.8
2012-04-26,164.01,92.62,46.71,1756,205.75
2012-04-27,168.69,93.79,47.17,1791.7,208.86
2012-04-28,169.27,93.95,48.8,1794.3,210.28
2012-04-29,169.27,93.95,48.8,1794.3,210.28
2012-04-30,169.27,93.95,48.8,1794.3,210.28
2012-05-01,169.27,93.95,48.8,1794.3,210.28
2012-05-02,167.5,93.06,48.1,1771.8,208.91
2012-05-03,169.25,92.55,48.18,1775.4,207.39
2012-05-04,162.75,90.83,47.45,1720,199.85
2012-05-05,164,90.42,47.01,1712.2,197.75
2012-05-06,164,90.42,47.01,1712.2,197.75
2012-05-07,165.73,88.5,45.95,1716.4,198.88
2012-05-08,165,89.53,45.8,1705,193.63
2012-05-09,165,89.53,45.8,1705,193.63
2012-05-10,165,91.79,46.1,1745,198.8
2012-05-11,158.15,91.04,45.37,1735,203.01
2012-05-12,158.02,90.99,45.2,1687,203.39
2012-05-13,158.02,90.99,45.2,1687,203.39
2012-05-14,149.51,87.55,43.76,1643,199.32
2012-05-15,148.53,88.19,42.96,1688.9,200.71
2012-05-16,146.02,86.91,42.05,1657,203.17
2012-05-17,142.7,80.71,40.72,1590.8,200.17
2012-05-18,139.58,78.19,39.93,1593.7,197.2
2012-05-19,139.58,78.19,39.93,1593.7,197.2
2012-05-20,139.58,78.19,39.93,1593.7,197.2
2012-05-21,142,81.95,40.92,1640,195.04
2012-05-22,143.41,82.82,41.21,1629,198.3
2012-05-23,138.69,78.65,39.32,1601,193.39
2012-05-24,142.16,81.44,40.67,1645.8,197.18
2012-05-25,143,79.87,40.9,1639.4,192.4
2012-05-26,143,79.87,40.9,1639.4,192.4
2012-05-27,143,79.87,40.9,1639.4,192.4
2012-05-28,144.22,80.37,41.1,1667,192.75
2012-05-29,148.5,84.14,42.13,1724.9,199.8
2012-05-30,148.11,82.38,41.67,1702.6,203.2
2012-05-31,147.03,81.69,43.9,1720,208.57
2012-06-01,148.65,78.86,41.95,1741.9,206.45
2012-06-02,148.65,78.86,41.95,1741.9,206.45
2012-06-03,148.65,78.86,41.95,1741.9,206.45
2012-06-04,151.5,78.1,42.34,1733,203.11
2012-06-05,150.47,78.11,43.24,1714.8,196.4
2012-06-06,150.15,80.62,45.3,1730.5,199.41
2012-06-07,151.75,83.44,44.8,1709,199.75
2012-06-08,151.5,81.38,44.49,1711.7,197.5
2012-06-09,152.14,81.58,44.51,1710.2,198.71
2012-06-10,152.14,81.58,44.51,1710.2,198.71
2012-06-11,152.14,81.58,44.51,1710.2,198.71
2012-06-12,152.14,81.58,44.51,1710.2,198.71
2012-06-13,152.3,83.04,44.75,1708.3,198.59
2012-06-14,152.19,83.05,44.65,1714,197.14
2012-06-15,156.2,84.34,44.53,1737,200.78
2012-06-16,156.2,84.34,44.53,1737,200.78
2012-06-17,156.2,84.34,44.53,1737,200.78
2012-06-18,157.7,86.2,45.47,1749.1,201.4
2012-06-19,158.9,86.96,45.15,1746.3,200.77
2012-06-20,157.72,85.73,44.26,1746.2,201.31
2012-06-21,156.17,85.36,43.5,1737,207.4
2012-06-22,154.9,83.76,42.5,1715,204.48
2012-06-23,154.9,83.76,42.5,1715,204.48
2012-06-24,154.9,83.76,42.5,1715,204.48
2012-06-25,151.12,82.3,42.13,1706.8,200.89
2012-06-26,151.3,83.6,42.5,1733.9,199.56
2012-06-27,153.9,84.5,42.55,1773.1,202.8
2012-06-28,150.65,82.8,42.23,1767.7,202.62
2012-06-29,153.76,86.39,43.41,1801.7,204.32
2012-06-30,153.76,86.39,43.41,1801.7,204.32
2012-07-01,153.76,86.39,43.41,1801.7,204.32
2012-07-02,155.25,87.65,43.5,1805,204.26
2012-07-03,158.86,90.94,44.33,1831.7,211.7
2012-07-04,159.05,91.1,44.3,1840,212.3
2012-07-05,157.33,90.92,43.9,1838.5,211.74
2012-07-06,155.41,89.2,43,1825.4,207.3
2012-07-07,155.41,89.2,43,1825.4,207.3
2012-07-08,155.41,89.2,43,1825.4,207.3
2012-07-09,154.41,90.02,43.32,1829.8,207.9
2012-07-10,155.6,91,44.1,1823.8,207.47
2012-07-11,153.9,90.01,43.42,1803.1,204.49
2012-07-12,152.56,88.92,43.08,1803,203.88
2012-07-13,153.33,90.98,43.65,1818,205.73
2012-07-14,153.33,90.98,43.65,1818,205.73
2012-07-15,153.33,90.98,43.65,1818,205.73
2012-07-16,153.8,90.85,43.74,1841,207
2012-07-17,155.19,91.22,43.98,1855.4,208.84
2012-07-18,154.8,91.6,43.8,1835,208.31
2012-07-19,156.52,92.15,44,1820,208.45
2012-07-20,153.01,90.12,43.35,1804.9,205.15
2012-07-21,153.01,90.12,43.35,1804.9,205.15
2012-07-22,153.01,90.12,43.35,1804.9,205.15
2012-07-23,148.37,86,42.22,1801.6,198.25
2012-07-24,145.8,84.45,42.2,1781,197.53
2012-07-25,145.99,86.9,42.05,1774.8,192.48
2012-07-26,148.5,88.45,41.85,1789.9,196.59
2012-07-27,152.35,90.31,42.19,1816.6,197.64
2012-07-28,152.35,90.31,42.19,1816.6,197.64
2012-07-29,152.35,90.31,42.19,1816.6,197.64
2012-07-30,154.75,91.24,42.4,1834.8,202.1
2012-07-31,150.75,89.73,41.78,1828,195.5
2012-08-01,149.99,89.39,41.63,1836.8,198
2012-08-02,148.2,88.79,40.96,1820,193.01
2012-08-03,151.1,91.66,41.55,1831.5,193.69
2012-08-04,151.1,91.66,41.55,1831.5,193.69
2012-08-05,151.1,91.66,41.55,1831.5,193.69
2012-08-06,154.72,93.3,42.26,1847,196
2012-08-07,156.42,93.97,42.4,1873.4,200.1
2012-08-08,155.57,93.94,42.07,1875,202.13
2012-08-09,155.04,93.87,42.05,1877,202.3
2012-08-10,153.85,92.85,41.76,1859.3,200.33
2012-08-11,153.85,92.85,41.76,1859.3,200.33
2012-08-12,153.85,92.85,41.76,1859.3,200.33
2012-08-13,155.2,93.18,42.19,1882,203.05
2012-08-14,156.99,93.58,41.6,1889,204.43
2012-08-15,154.6,92.98,41.35,1866,200.3
2012-08-16,156.83,92.82,41.7,1866.2,201.69
2012-08-17,156.83,92.05,43.67,1871.9,200.98
2012-08-18,156.83,92.05,43.67,1871.9,200.98
2012-08-19,156.83,92.05,43.67,1871.9,200.98
2012-08-20,154.11,91.52,42.75,1856.1,198.8
2012-08-21,156.97,93.57,43.5,1875,202
2012-08-22,156.84,92.55,43.47,1871.2,199.95
2012-08-23,157.1,93.04,43.01,1883.6,200.52
2012-08-24,156.81,92.91,43,1885,200.19
2012-08-25,156.81,92.91,43,1885,200.19
2012-08-26,156.81,92.91,43,1885,200.19
2012-08-27,156.26,92.81,43.75,1883,200.23
2012-08-28,156.5,94.48,43.6,1881,198.86
2012-08-29,156,94.54,43.39,1872,196.94
2012-08-30,155.07,93.49,42.62,1872.8,196.55
2012-08-31,157.4,93.16,42.6,1837.4,192.8
2012-09-01,157.4,93.16,42.6,1837.4,192.8
2012-09-02,157.4,93.16,42.6,1837.4,192.8
2012-09-03,158.12,94.08,42.71,1858.6,197.13
2012-09-04,158.06,93.09,42.69,1873.9,197.3
2012-09-05,155.05,92.85,42.6,1861.6,194.73
2012-09-06,158.9,93.95,42.66,1891.1,199.3
2012-09-07,163.24,93.86,43.3,1926,200.67
2012-09-08,163.24,93.86,43.3,1926,200.67
2012-09-09,163.24,93.86,43.3,1926,200.67
2012-09-10,164.21,94.44,43.4,1929.1,201.5
2012-09-11,163.4,94.03,43.39,1929,203.11
2012-09-12,163.21,93.58,43.48,1945,203.5
2012-09-13,162.99,92.75,43.34,1938,203.05
2012-09-14,169.52,97.05,45,2011.2,212.18
2012-09-15,169.52,97.05,45,2011.2,212.18
2012-09-16,169.52,97.05,45,2011.2,212.18
2012-09-17,169.26,95.57,44.95,2033.6,212
2012-09-18,167.76,94.75,44.7,1990,209.32
2012-09-19,164.75,93.78,44.48,1962.5,208.94
2012-09-20,164.85,93.77,45.01,1961.8,213.33
2012-09-21,163.8,94.16,43.99,1943.5,211.9
2012-09-22,163.8,94.16,43.99,1943.5,211.9
2012-09-23,163.8,94.16,43.99,1943.5,211.9
2012-09-24,161.97,94.17,43.57,1943.5,209.89
2012-09-25,160.87,93.75,43.45,1940.2,208.41
2012-09-26,157,90.75,42.75,1914.5,204
2012-09-27,157.49,90.07,43.2,1912.7,207.93
2012-09-28,157.75,90.99,43.45,1922.3,210.92
2012-09-29,157.75,90.99,43.45,1922.3,210.92
2012-09-30,157.75,90.99,43.45,1922.3,210.92
2012-10-01,160.9,92.33,43.8,1953.6,213.49
2012-10-02,159.3,91.9,43.36,1961.5,211.11
2012-10-03,158.14,91.92,43.57,1955,209.74
2012-10-04,156.41,91.47,43.26,1916.8,207.98
2012-10-05,159.07,93.02,43.44,1935.2,212.06
2012-10-06,159.07,93.02,43.44,1935.2,212.06
2012-10-07,159.07,93.02,43.44,1935.2,212.06
2012-10-08,158.9,92.6,43.35,1933.6,211.7
2012-10-09,157.15,92.63,43.17,1947.7,212.33
2012-10-10,155.3,92.29,43.25,1937,210.48
2012-10-11,154.25,92.64,43.26,1941.2,210.8
2012-10-12,152.36,91.5,43.1,1923,208.39
2012-10-13,152.36,91.5,43.1,1923,208.39
2012-10-14,152.36,91.5,43.1,1923,208.39
2012-10-15,152.22,91.28,42.35,1926.1,208.16
2012-10-16,153.98,92.19,42.5,1953,210.02
2012-10-17,156.14,93.12,42.78,1980.6,213.31
2012-10-18,155,93.7,42.42,1988,219.3
2012-10-19,154.68,93.19,42.25,1970.2,214.07
2012-10-20,154.68,93.19,42.25,1970.2,214.07
2012-10-21,154.68,93.19,42.25,1970.2,214.07
2012-10-22,156.53,94.1,42.07,1985.9,219.6
2012-10-23,153.67,93.59,40.57,1940.7,225.85
2012-10-24,152.66,93.38,40.01,1919.6,234.06
2012-10-25,152.78,92.89,40.25,1921.8,231.56
2012-10-26,151.56,91.95,39.56,1880.3,231.32
2012-10-27,151.56,91.95,39.56,1880.3,231.32
2012-10-28,151.56,91.95,39.56,1880.3,231.32
2012-10-29,150.85,91.7,39.41,1902.9,230.32
2012-10-30,147.06,91.2,38.9,1899,232.09
2012-10-31,144.9,91.79,39.91,1904,232.7
2012-11-01,144.3,91.84,40.47,1922,246.47
2012-11-02,146.03,91.95,40.5,1944,249.29
2012-11-03,146.03,91.95,40.5,1944,249.29
2012-11-04,146.03,91.95,40.5,1944,249.29
2012-11-05,146.03,91.95,40.5,1944,249.29
2012-11-06,146,91.34,41.5,1954,246.52
2012-11-07,143.7,89.95,41.78,1923,245.01
2012-11-08,143.15,86.34,41.32,1936.4,240.78
2012-11-09,145.6,85.8,40.7,1918.7,241.05
2012-11-10,145.6,85.8,40.7,1918.7,241.05
